account_id,customer_id,account_type,account_open_date,branch_id,current_balance,account_status
ACC005749,CUST02481,Savings,2025-11-19,BR0026,39406.32,Active
ACC005750,CUST00542,Salary,2024-08-26,BR0031,15334.21,Active
ACC005751,CUST02238,Current,2023-03-28,BR0005,458833.92,Active
ACC005752,CUST03776,Savings,2022-09-29,BR0043,16756.29,Active
ACC005753,CUST04430,Current,2026-06-04,BR0029,16698.21,Active
ACC005754,CUST04180,Salary,2022-05-07,BR0026,8464.33,Inactive
ACC005755,CUST00734,Savings,2026-05-08,BR0017,25557.55,Active
ACC005756,CUST03669,Salary,2025-09-17,BR0043,46071.67,Active
ACC005757,CUST02523,Salary,2024-11-13,BR0020,93367.04,Active
ACC005758,CUST00658,Savings,2022-02-05,BR0035,3688.07,Blocked
ACC005759,CUST04270,Savings,2021-02-28,BR0037,16396.21,Active
ACC005760,CUST01019,Savings,2023-12-02,BR0049,37648.35,Inactive
ACC005761,CUST02248,Current,2020-09-29,BR0045,44554.53,Active
ACC005762,CUST03295,Current,2022-03-29,BR0029,22200.24,Active
ACC005763,CUST00584,Salary,2024-11-15,BR0022,42230.96,Active
ACC005764,CUST04625,Current,2020-08-28,BR0048,8343.54,Active
ACC005765,CUST03965,Savings,2020-05-09,BR0037,142840.87,Active
ACC005766,CUST00775,Current,2026-07-24,BR0028,72486.36,Active
ACC005767,CUST00616,Current,2025-07-18,BR0030,4385.62,Active
ACC005768,CUST00329,Savings,2023-04-17,BR0010,6062.49,Active
ACC005769,CUST04548,Savings,2022-06-23,BR0017,6271.02,Active
ACC005770,CUST02868,Savings,2019-11-12,BR0020,49690.25,Active
ACC005771,CUST01329,Current,2020-10-21,BR0030,4714.16,Active
ACC005772,CUST02643,Savings,2019-09-14,BR0047,14805.75,Active
ACC005773,CUST02895,Salary,2019-12-26,BR0038,38011.55,Active
ACC005774,CUST01496,Salary,2020-01-06,BR0018,20345.21,Active
ACC005775,CUST04552,Current,2020-12-22,BR0016,30051.41,Active
ACC005776,CUST04113,Current,2026-06-20,BR0012,6130.53,Inactive
ACC005777,CUST01405,Salary,2022-04-05,BR0039,44973.34,Active
ACC005778,CUST01558,Savings,2022-10-26,BR0041,10552.79,Active
ACC005779,CUST03872,Salary,2025-01-31,BR0041,14919.98,Active
ACC005780,CUST02089,Savings,2021-08-08,BR0040,29298.1,Active
ACC005781,CUST04121,Current,2024-08-20,BR0043,24926.68,Active
ACC005782,CUST04968,Salary,2025-02-26,BR0020,22669.51,Active
ACC005783,CUST02345,Salary,2021-08-16,BR0019,8948.56,Active
ACC005784,CUST03727,Savings,2020-04-08,BR0038,15375.66,Active
ACC005785,CUST02615,Salary,2021-08-29,BR0049,22084.26,Active
ACC005786,CUST02842,Savings,2020-10-06,BR0046,4229.75,Active
ACC005787,CUST00635,Salary,2025-02-11,BR0047,12644.28,Active
ACC005788,CUST03719,Current,2020-08-19,BR0011,35074.02,Active
ACC005789,CUST01275,Current,2026-06-13,BR0016,4755.59,Active
ACC005790,CUST01850,Savings,2022-06-03,BR0020,88247.26,Active
ACC005791,CUST03199,Salary,2022-05-08,BR0011,101066.69,Active
ACC005792,CUST00855,Current,2020-03-28,BR0028,4943.45,Active
ACC005793,CUST02214,Savings,2021-06-03,BR0008,112324.08,Active
ACC005794,CUST01092,Savings,2019-09-12,BR0024,18540.3,Active
ACC005795,CUST01608,Current,2022-05-28,BR0045,36396.12,Blocked
ACC005796,CUST01451,Current,2022-07-17,BR0014,12137.06,Active
ACC005797,CUST04327,Salary,2023-09-26,BR0027,66679.56,Active
ACC005798,CUST01779,Savings,2019-12-08,BR0024,35857.67,Active
ACC005799,CUST02321,Current,2024-02-02,BR0018,8291.75,Active
ACC005800,CUST00961,Salary,2021-05-21,BR0042,5441.21,Inactive
ACC005801,CUST01667,Current,2025-01-13,BR0019,3818.59,Active
ACC005802,CUST00689,Savings,2025-01-12,BR0007,27598.87,Active
ACC005803,CUST02173,Salary,2023-04-09,BR0017,43781.46,Active
ACC005804,CUST04651,Current,2024-05-17,BR0031,48105.84,Active
ACC005805,CUST01366,Savings,2025-12-05,BR0041,19118.71,Active
ACC005806,CUST02452,Savings,2021-03-13,BR0041,5495.06,Active
ACC005807,CUST03102,Savings,2025-06-13,BR0033,9715.81,Active
ACC005808,CUST03008,Savings,2020-07-02,BR0011,87800.14,Active
ACC005809,CUST01008,Current,2022-01-24,BR0018,12313.43,Active
ACC005810,CUST01423,Current,2022-03-25,BR0043,26162.99,Active
ACC005811,CUST01459,Salary,2022-01-25,BR0039,6058.51,Active
ACC005812,CUST03623,Savings,2024-01-26,BR0017,32988.02,Active
ACC005813,CUST01674,Current,2024-02-11,BR0014,12718.06,Active
ACC005814,CUST04328,Current,2024-11-23,BR0024,77346.86,Active
ACC005815,CUST04669,Savings,2022-11-28,BR0024,55729.74,Active
ACC005816,CUST00018,Savings,2022-12-06,BR0030,12150.83,Active
ACC005817,CUST00977,Current,2024-08-20,BR0024,18920.54,Blocked
ACC005818,CUST00617,Salary,2024-12-03,BR0015,11369.17,Active
ACC005819,CUST03934,Salary,2025-09-29,BR0012,4010.54,Active
ACC005820,CUST01922,Savings,2023-10-28,BR0022,7872.01,Inactive
ACC005821,CUST04569,Savings,2020-11-15,BR0017,27941.29,Active
ACC005822,CUST01611,Savings,2023-11-25,BR0002,32542.8,Active
ACC005823,CUST00752,Savings,2025-07-09,BR0017,26324.56,Active
ACC005824,CUST02457,Savings,2021-07-15,BR0048,15335.42,Active
ACC005825,CUST03146,Savings,2023-04-01,BR0020,67486.3,Active
ACC005826,CUST00389,Salary,2023-06-21,BR0005,23771.68,Active
ACC005827,CUST03406,Savings,2025-01-26,BR0028,51220.99,Active
ACC005828,CUST04837,Current,2026-05-11,BR0008,2621.42,Active
ACC005829,CUST03094,Salary,2023-05-27,BR0041,198.96,Active
ACC005830,CUST03653,Current,2025-10-07,BR0039,30962.92,Active
ACC005831,CUST01205,Savings,2022-02-20,BR0034,3984.95,Active
ACC005832,CUST04897,Salary,2025-02-13,BR0041,17069.66,Active
ACC005833,CUST02771,Savings,2023-03-02,BR0028,15328.72,Active
ACC005834,CUST02182,Current,2020-12-03,BR0006,147987.15,Active
ACC005835,CUST00074,Savings,2026-01-01,BR0007,35596.26,Active
ACC005836,CUST02609,Savings,2019-09-14,BR0009,26877.13,Active
ACC005837,CUST01565,Savings,2020-10-02,BR0027,60137.53,Active
ACC005838,CUST02084,Savings,2022-10-07,BR0012,34275.88,Active
ACC005839,CUST03938,Savings,2024-01-13,BR0036,12718.18,Active
ACC005840,CUST04433,Current,2025-12-07,BR0033,79679.78,Inactive
ACC005841,CUST01095,Savings,2025-08-20,BR0012,5815.6,Active
ACC005842,CUST03204,Savings,2021-01-28,BR0017,32464.31,Active
ACC005843,CUST04490,Current,2022-10-14,BR0010,3438.93,Active
ACC005844,CUST03786,Salary,2022-02-05,BR0026,28133.96,Active
ACC005845,CUST04953,Salary,2021-06-05,BR0049,27766.56,Inactive
ACC005846,CUST04140,Current,2020-03-29,BR0011,164677.77,Active
ACC005847,CUST00506,Salary,2024-02-14,BR0005,3367.86,Active
ACC005848,CUST02280,Current,2021-07-04,BR0009,10710.02,Active
ACC005849,CUST00114,Salary,2026-07-02,BR0031,59113.75,Active
ACC005850,CUST04001,Savings,2026-07-27,BR0016,32937.95,Active
ACC005851,CUST04369,Current,2021-02-13,BR0005,27347.11,Active
ACC005852,CUST02900,Salary,2025-09-01,BR0024,6992.81,Active
ACC005853,CUST02639,Salary,2024-04-09,BR0039,10840.21,Active
ACC005854,CUST04913,Current,2026-07-09,BR0030,98130.08,Inactive
ACC005855,CUST03855,Salary,2026-08-05,BR0028,20706.21,Active
ACC005856,CUST04013,Salary,2020-07-19,BR0049,34559.29,Active
ACC005857,CUST01397,Salary,2025-12-01,BR0015,19182.89,Active
ACC005858,CUST02576,Current,2020-10-14,BR0031,5325.69,Active
ACC005859,CUST04922,Salary,2021-04-08,BR0035,67546.57,Active
ACC005860,CUST01712,Current,2020-03-08,BR0029,40290.82,Active
ACC005861,CUST03843,Current,2020-09-21,BR0047,350376.72,Active
ACC005862,CUST00331,Current,2021-05-08,BR0038,6511.35,Active
ACC005863,CUST02234,Salary,2024-10-22,BR0044,59105.99,Active
ACC005864,CUST02593,Savings,2020-11-12,BR0050,4564.88,Active
ACC005865,CUST01884,Salary,2025-02-19,BR0004,26603.97,Inactive
ACC005866,CUST02794,Current,2019-09-17,BR0048,71097.53,Active
ACC005867,CUST01093,Salary,2024-12-24,BR0023,1832.5,Active
ACC005868,CUST03358,Salary,2022-03-30,BR0041,17224.38,Inactive
ACC005869,CUST03486,Salary,2024-12-15,BR0001,11205.37,Active
ACC005870,CUST03434,Savings,2020-06-08,BR0023,9486.75,Active
ACC005871,CUST03834,Current,2020-02-25,BR0002,34970.33,Active
ACC005872,CUST02676,Savings,2022-11-09,BR0011,84526.71,Active
ACC005873,CUST00726,Salary,2025-12-05,BR0019,18770.95,Active
ACC005874,CUST01354,Salary,2019-09-20,BR0009,28186.09,Active
ACC005875,CUST02341,Savings,2020-05-31,BR0034,25264.88,Active
ACC005876,CUST01071,Current,2024-01-26,BR0023,22074.19,Active
ACC005877,CUST00499,Salary,2021-09-24,BR0023,5959.78,Blocked
ACC005878,CUST04969,Salary,2023-03-08,BR0015,83294.14,Active
ACC005879,CUST03060,Savings,2021-11-18,BR0022,31389.68,Active
ACC005880,CUST02265,Salary,2023-10-24,BR0016,35378.44,Active
ACC005881,CUST03713,Salary,2021-01-04,BR0038,8368.15,Active
ACC005882,CUST03664,Salary,2021-05-20,BR0027,12694.64,Active
ACC005883,CUST02970,Current,2025-10-02,BR0030,17830.02,Active
ACC005884,CUST03981,Current,2024-05-08,BR0036,3494.87,Active
ACC005885,CUST02889,Salary,2023-08-04,BR0048,2905.49,Active
ACC005886,CUST00623,Savings,2022-08-01,BR0011,10711.81,Inactive
ACC005887,CUST04513,Current,2019-11-09,BR0027,41234.27,Active
ACC005888,CUST04855,Salary,2024-03-06,BR0004,10059.12,Active
ACC005889,CUST04029,Current,2021-01-19,BR0050,6486.21,Active
ACC005890,CUST01293,Current,2026-03-04,BR0038,8286.45,Active
ACC005891,CUST01435,Salary,2023-08-30,BR0018,12753.86,Active
ACC005892,CUST03508,Current,2023-02-01,BR0011,14405.56,Active
ACC005893,CUST03256,Current,2024-01-23,BR0017,296151.3,Active
ACC005894,CUST04791,Salary,2025-08-27,BR0040,78084.34,Active
ACC005895,CUST00494,Savings,2020-05-22,BR0043,75337.17,Active
ACC005896,CUST02206,Savings,2025-04-22,BR0029,89527.08,Active
ACC005897,CUST04590,Current,2023-07-12,BR0049,6643.64,Active
ACC005898,CUST04673,Salary,2021-02-25,BR0006,5080.49,Inactive
ACC005899,CUST02318,Savings,2026-05-05,BR0027,5835.74,Active
ACC005900,CUST02621,Current,2021-03-09,BR0021,109251.45,Active
ACC005901,CUST04452,Current,2022-08-17,BR0005,11422.84,Active
ACC005902,CUST01653,Salary,2023-09-25,BR0039,4906.78,Active
ACC005903,CUST03073,Salary,2023-08-07,BR0016,13131.96,Active
ACC005904,CUST02330,Current,2022-05-18,BR0005,16542.26,Active
ACC005905,CUST03559,Salary,2021-11-11,BR0011,30396.9,Active
ACC005906,CUST00488,Salary,2026-01-01,BR0023,29766.57,Active
ACC005907,CUST03260,Savings,2022-09-27,BR0014,8153.34,Active
ACC005908,CUST03340,Savings,2024-06-06,BR0005,50150.7,Active
ACC005909,CUST04082,Salary,2024-12-27,BR0032,10228.85,Active
ACC005910,CUST01180,Salary,2021-11-28,BR0012,18260.0,Active
ACC005911,CUST02862,Salary,2023-10-07,BR0013,50218.0,Active
ACC005912,CUST04159,Savings,2020-10-20,BR0019,10196.65,Active
ACC005913,CUST00541,Current,2022-11-15,BR0006,11123.09,Active
ACC005914,CUST03151,Savings,2020-12-18,BR0016,44801.71,Active
ACC005915,CUST01896,Savings,2024-07-04,BR0033,7869.27,Active
ACC005916,CUST02392,Current,2019-12-05,BR0006,13880.63,Active
ACC005917,CUST02469,Savings,2022-06-02,BR0027,42911.31,Active
ACC005918,CUST03522,Savings,2020-11-10,BR0043,259084.86,Active
ACC005919,CUST00131,Salary,2024-11-28,BR0039,45546.33,Active
ACC005920,CUST00715,Savings,2020-06-01,BR0031,38838.52,Active
ACC005921,CUST04427,Savings,2023-12-30,BR0047,41646.05,Active
ACC005922,CUST00548,Savings,2026-08-06,BR0038,6076.42,Active
ACC005923,CUST03404,Current,2026-03-31,BR0047,25303.96,Inactive
ACC005924,CUST03385,Current,2025-05-06,BR0030,21253.57,Active
ACC005925,CUST03727,Savings,2025-12-17,BR0027,32399.6,Active
ACC005926,CUST03737,Current,2023-07-05,BR0020,25331.64,Active
ACC005927,CUST02448,Current,2022-11-26,BR0040,34739.74,Active
ACC005928,CUST01705,Current,2025-03-30,BR0033,15157.33,Active
ACC005929,CUST02711,Salary,2024-05-11,BR0017,23631.38,Active
ACC005930,CUST00910,Savings,2021-09-13,BR0004,5047.28,Active
ACC005931,CUST01674,Salary,2025-11-08,BR0021,15004.59,Active
ACC005932,CUST01926,Savings,2020-07-08,BR0035,116891.36,Active
ACC005933,CUST01109,Savings,2022-12-27,BR0045,32291.85,Active
ACC005934,CUST00674,Savings,2020-02-06,BR0024,21480.37,Active
ACC005935,CUST00573,Current,2024-04-27,BR0042,214346.24,Active
ACC005936,CUST02756,Salary,2021-03-12,BR0002,4302.7,Active
ACC005937,CUST01174,Current,2025-10-04,BR0017,5817.66,Active
ACC005938,CUST01136,Current,2023-05-22,BR0001,172000.68,Active
ACC005939,CUST02306,Salary,2020-09-04,BR0007,23275.42,Active
ACC005940,CUST01011,Salary,2025-02-20,BR0020,16463.49,Active
ACC005941,CUST04154,Current,2023-08-21,BR0028,5223.67,Active
ACC005942,CUST03442,Current,2021-02-21,BR0036,37693.22,Blocked
ACC005943,CUST02089,Salary,2020-03-09,BR0009,42334.25,Active
ACC005944,CUST04743,Current,2023-07-16,BR0016,5923.05,Active
ACC005945,CUST04778,Current,2025-06-30,BR0004,18614.0,Active
ACC005946,CUST02681,Current,2021-06-24,BR0011,14726.16,Active
ACC005947,CUST00276,Savings,2021-05-03,BR0015,29946.64,Active
ACC005948,CUST02960,Salary,2023-06-02,BR0040,5749.68,Active
ACC005949,CUST03786,Savings,2026-05-06,BR0011,98946.73,Active
ACC005950,CUST01481,Salary,2025-10-01,BR0017,66104.26,Active
ACC005951,CUST04583,Salary,2025-11-04,BR0006,14245.4,Active
ACC005952,CUST04829,Current,2021-07-01,BR0039,16988.6,Active
ACC005953,CUST00677,Current,2024-06-13,BR0044,18700.27,Active
ACC005954,CUST04771,Savings,2025-03-23,BR0048,8656.19,Active
ACC005955,CUST04784,Current,2024-08-08,BR0021,12937.49,Active
ACC005956,CUST03225,Salary,2021-03-26,BR0019,15925.48,Blocked
ACC005957,CUST03544,Current,2019-11-24,BR0050,152579.65,Active
ACC005958,CUST01952,Salary,2022-06-03,BR0001,68592.74,Active
ACC005959,CUST00595,Current,2021-03-12,BR0011,67615.04,Active
ACC005960,CUST01280,Salary,2021-02-12,BR0034,34334.66,Active
ACC005961,CUST04411,Current,2020-12-20,BR0022,5762.97,Active
ACC005962,CUST00077,Savings,2024-07-21,BR0033,20956.64,Active
ACC005963,CUST03999,Salary,2024-06-21,BR0044,70585.93,Active
ACC005964,CUST00370,Savings,2024-11-17,BR0044,4866.27,Active
ACC005965,CUST03699,Savings,2021-06-21,BR0048,47281.0,Active
ACC005966,CUST01872,Current,2025-12-14,BR0032,357585.96,Active
ACC005967,CUST02816,Savings,2023-02-25,BR0048,78761.53,Active
ACC005968,CUST04125,Salary,2021-02-07,BR0002,120190.7,Active
ACC005969,CUST02537,Salary,2020-07-04,BR0005,28624.16,Active
ACC005970,CUST00266,Salary,2025-11-18,BR0032,70369.72,Active
ACC005971,CUST03469,Savings,2023-04-13,BR0044,9307.5,Active
ACC005972,CUST03389,Savings,2026-06-13,BR0015,57241.62,Active
ACC005973,CUST00104,Salary,2022-06-06,BR0032,48303.81,Active
ACC005974,CUST01045,Salary,2025-03-28,BR0048,31191.27,Active
ACC005975,CUST02198,Current,2024-08-17,BR0031,106852.95,Active
ACC005976,CUST01454,Current,2020-04-16,BR0023,11538.66,Active
ACC005977,CUST01468,Salary,2025-02-04,BR0033,17597.83,Active
ACC005978,CUST01649,Savings,2022-03-25,BR0049,24699.9,Active
ACC005979,CUST03274,Current,2021-08-29,BR0044,6402.65,Active
ACC005980,CUST02773,Savings,2024-05-09,BR0023,28920.86,Active
ACC005981,CUST03465,Current,2024-05-01,BR0034,2799.74,Active
ACC005982,CUST00576,Current,2020-11-14,BR0023,77369.31,Active
ACC005983,CUST00900,Salary,2021-08-29,BR0021,23294.32,Active
ACC005984,CUST03407,Salary,2021-01-24,BR0027,11789.07,Active
ACC005985,CUST03452,Current,2022-06-01,BR0036,8092.97,Blocked
ACC005986,CUST02471,Savings,2025-03-16,BR0037,16622.38,Active
ACC005987,CUST01958,Current,2022-09-28,BR0017,50307.61,Active
ACC005988,CUST00116,Current,2025-08-16,BR0037,42501.17,Active
ACC005989,CUST02569,Savings,2021-09-23,BR0045,9446.07,Active
ACC005990,CUST00588,Savings,2026-05-13,BR0014,7980.47,Active
ACC005991,CUST03403,Savings,2024-07-24,BR0012,48449.56,Active
ACC005992,CUST03043,Savings,2024-03-30,BR0033,9257.44,Active
ACC005993,CUST03236,Salary,2021-05-18,BR0026,23668.3,Active
ACC005994,CUST01054,Savings,2022-05-16,BR0010,25552.89,Active
ACC005995,CUST03520,Salary,2024-05-18,BR0029,32031.48,Active
ACC005996,CUST02556,Salary,2022-04-09,BR0049,61692.92,Active
ACC005997,CUST03178,Salary,2021-12-01,BR0032,4838.91,Active
ACC005998,CUST04306,Current,2023-03-16,BR0037,2222.99,Active
ACC005999,CUST04158,Salary,2020-09-08,BR0039,11148.53,Blocked
ACC006000,CUST01624,Savings,2023-10-23,BR0037,191345.14,Active
ACC006001,CUST01839,Savings,2025-10-24,BR0023,249349.03,Active
ACC006002,CUST00418,Current,2025-02-17,BR0046,198275.46,Active
ACC006003,CUST04676,Savings,2023-08-03,BR0012,17473.18,Active
ACC006004,CUST04616,Salary,2025-12-02,BR0006,2595.31,Active
ACC006005,CUST01091,Savings,2025-12-22,BR0001,1323.92,Inactive
ACC006006,CUST01099,Current,2023-11-05,BR0019,10542.33,Active
ACC006007,CUST00082,Savings,2021-07-05,BR0032,17366.73,Active
ACC006008,CUST00885,Salary,2021-01-08,BR0006,104898.71,Active
ACC006009,CUST04116,Current,2026-07-11,BR0016,62402.87,Active
ACC006010,CUST00140,Salary,2022-12-29,BR0024,28937.28,Active
ACC006011,CUST01854,Current,2022-02-11,BR0001,7571.8,Active
ACC006012,CUST01229,Savings,2021-10-01,BR0013,6953.95,Active
ACC006013,CUST01545,Current,2019-10-25,BR0027,29880.26,Active
ACC006014,CUST02891,Current,2024-07-04,BR0030,50841.14,Active
ACC006015,CUST02371,Savings,2022-06-24,BR0050,35251.29,Active
ACC006016,CUST02535,Savings,2021-11-14,BR0001,6364.45,Active
ACC006017,CUST00069,Salary,2021-10-22,BR0003,48088.64,Active
ACC006018,CUST01306,Current,2024-07-24,BR0014,36720.6,Active
ACC006019,CUST01045,Current,2026-07-18,BR0050,6094.86,Active
ACC006020,CUST03642,Current,2026-03-29,BR0045,8593.96,Blocked
ACC006021,CUST01696,Salary,2023-11-20,BR0021,50321.88,Active
ACC006022,CUST01879,Current,2024-11-05,BR0027,16623.8,Active
ACC006023,CUST04562,Salary,2025-09-25,BR0045,148297.66,Active
ACC006024,CUST00106,Savings,2025-10-25,BR0035,40189.26,Active
ACC006025,CUST03517,Salary,2020-08-21,BR0046,12283.87,Active
ACC006026,CUST02700,Salary,2021-03-08,BR0043,21758.36,Blocked
ACC006027,CUST01137,Salary,2023-06-14,BR0005,23767.16,Active
ACC006028,CUST01638,Salary,2024-10-13,BR0043,9190.56,Active
ACC006029,CUST00844,Savings,2024-08-08,BR0042,7367.95,Active
ACC006030,CUST04117,Savings,2023-05-20,BR0030,51106.55,Active
ACC006031,CUST04939,Savings,2019-09-03,BR0014,60738.19,Active
ACC006032,CUST03473,Current,2021-03-28,BR0026,45457.71,Active
ACC006033,CUST02489,Current,2024-07-04,BR0012,135724.41,Active
ACC006034,CUST02018,Savings,2021-02-17,BR0027,11497.35,Inactive
ACC006035,CUST02674,Salary,2023-05-24,BR0033,164246.71,Active
ACC006036,CUST00084,Savings,2020-03-30,BR0013,7471.83,Inactive
ACC006037,CUST04026,Salary,2021-01-10,BR0004,6534.02,Active
ACC006038,CUST04926,Current,2020-02-14,BR0002,2665.24,Active
ACC006039,CUST04019,Current,2022-06-19,BR0014,12900.81,Active
ACC006040,CUST01622,Salary,2021-09-29,BR0048,12034.5,Active
ACC006041,CUST01646,Savings,2025-04-27,BR0046,41403.67,Active
ACC006042,CUST02810,Savings,2024-09-19,BR0045,29515.45,Active
ACC006043,CUST02704,Current,2023-08-20,BR0029,5262.87,Active
ACC006044,CUST04769,Salary,2026-02-10,BR0022,13749.1,Active
ACC006045,CUST02045,Savings,2024-02-18,BR0024,14104.45,Active
ACC006046,CUST03726,Salary,2023-11-19,BR0004,2614.48,Active
ACC006047,CUST00550,Savings,2025-10-06,BR0045,6787.68,Active
ACC006048,CUST03261,Current,2020-08-09,BR0010,8734.39,Active
ACC006049,CUST02393,Salary,2021-06-21,BR0039,123050.49,Active
ACC006050,CUST02913,Savings,2023-10-27,BR0047,27715.33,Active
ACC006051,CUST04140,Savings,2025-09-02,BR0033,48756.92,Active
ACC006052,CUST01387,Savings,2026-08-08,BR0046,3646.92,Active
ACC006053,CUST00990,Current,2022-06-06,BR0038,92323.81,Active
ACC006054,CUST04069,Current,2020-10-28,BR0018,104958.73,Active
ACC006055,CUST02016,Current,2024-07-30,BR0047,2002.17,Active
ACC006056,CUST02884,Current,2024-05-25,BR0027,9448.58,Active
ACC006057,CUST01128,Salary,2024-01-24,BR0011,39931.42,Inactive
ACC006058,CUST03169,Savings,2021-09-19,BR0037,47727.65,Active
ACC006059,CUST02203,Salary,2020-10-04,BR0037,9757.64,Active
ACC006060,CUST00195,Savings,2020-12-01,BR0037,15266.26,Active
ACC006061,CUST02159,Salary,2019-11-21,BR0050,10755.18,Active
ACC006062,CUST02098,Salary,2026-07-23,BR0021,25147.2,Active
ACC006063,CUST03353,Current,2025-05-23,BR0005,92652.78,Active
ACC006064,CUST01948,Salary,2026-01-19,BR0035,8732.0,Active
ACC006065,CUST02812,Salary,2020-06-27,BR0022,73202.48,Active
ACC006066,CUST00279,Salary,2020-10-17,BR0038,8621.32,Active
ACC006067,CUST03011,Salary,2026-05-25,BR0023,7965.28,Active
ACC006068,CUST03634,Salary,2022-09-30,BR0013,58824.49,Active
ACC006069,CUST01707,Salary,2023-01-10,BR0045,66590.93,Active
ACC006070,CUST02987,Salary,2025-11-07,BR0049,61187.12,Active
ACC006071,CUST00126,Savings,2026-05-17,BR0038,4541.64,Active
ACC006072,CUST00713,Savings,2025-10-28,BR0041,12592.53,Active
ACC006073,CUST03401,Current,2020-02-10,BR0007,59135.48,Active
ACC006074,CUST02681,Salary,2024-04-23,BR0015,23152.32,Active
ACC006075,CUST04351,Current,2021-04-02,BR0035,6072.76,Active
ACC006076,CUST03591,Savings,2021-02-14,BR0001,38176.73,Active
ACC006077,CUST00239,Savings,2019-12-20,BR0041,9341.59,Active
ACC006078,CUST04511,Salary,2020-01-11,BR0007,189743.76,Inactive
ACC006079,CUST01294,Savings,2021-11-27,BR0049,140619.05,Active
ACC006080,CUST03498,Current,2026-02-14,BR0031,45474.95,Active
ACC006081,CUST01801,Current,2024-05-12,BR0011,112781.55,Inactive
ACC006082,CUST01634,Salary,2023-10-23,BR0029,23807.35,Active
ACC006083,CUST02050,Salary,2024-10-22,BR0015,55189.33,Blocked
ACC006084,CUST03075,Current,2026-07-19,BR0027,129736.97,Active
ACC006085,CUST03769,Salary,2025-06-26,BR0007,29572.45,Active
ACC006086,CUST00021,Current,2023-08-11,BR0026,16216.35,Active
ACC006087,CUST02671,Current,2024-01-23,BR0019,2848.23,Active
ACC006088,CUST01588,Salary,2023-12-07,BR0027,19935.15,Active
ACC006089,CUST00279,Current,2023-12-14,BR0017,59166.32,Active
ACC006090,CUST03692,Savings,2024-06-27,BR0039,68511.72,Active
ACC006091,CUST03216,Current,2023-05-18,BR0047,40345.62,Active
ACC006092,CUST04837,Salary,2022-08-15,BR0022,11503.9,Active
ACC006093,CUST03488,Salary,2025-06-18,BR0042,2054.55,Active
ACC006094,CUST01975,Salary,2021-06-10,BR0043,12157.99,Active
ACC006095,CUST02899,Salary,2025-07-19,BR0033,15287.43,Active
ACC006096,CUST01021,Savings,2025-12-11,BR0011,15130.76,Active
ACC006097,CUST00775,Savings,2025-10-16,BR0038,46270.86,Active
ACC006098,CUST03461,Current,2025-08-24,BR0009,238663.93,Active
ACC006099,CUST04058,Salary,2022-10-25,BR0004,25545.97,Active
ACC006100,CUST04617,Current,2025-04-29,BR0034,16982.21,Active
ACC006101,CUST00116,Savings,2024-01-09,BR0050,16138.03,Active
ACC006102,CUST01001,Current,2022-09-09,BR0039,25572.22,Active
ACC006103,CUST00107,Savings,2021-03-21,BR0002,8152.24,Active
ACC006104,CUST04751,Salary,2021-08-30,BR0004,25444.08,Inactive
ACC006105,CUST00287,Current,2025-01-26,BR0014,37834.43,Active
ACC006106,CUST02624,Current,2024-03-14,BR0026,28328.49,Active
ACC006107,CUST01899,Salary,2023-01-02,BR0020,38141.2,Active
ACC006108,CUST02319,Savings,2020-03-02,BR0026,37067.55,Active
ACC006109,CUST01901,Salary,2026-06-11,BR0041,2627.33,Inactive
ACC006110,CUST04543,Salary,2026-01-13,BR0018,47298.99,Active
ACC006111,CUST00880,Salary,2026-05-16,BR0034,9845.62,Active
ACC006112,CUST04713,Current,2026-07-27,BR0032,5913.5,Active
ACC006113,CUST01795,Savings,2026-03-09,BR0007,5852.7,Active
ACC006114,CUST00109,Current,2019-12-29,BR0019,37058.39,Active
ACC006115,CUST04437,Salary,2021-05-14,BR0017,16863.56,Active
ACC006116,CUST01435,Current,2019-10-18,BR0041,2926.72,Active
ACC006117,CUST00710,Salary,2022-01-06,BR0042,39090.92,Active
ACC006118,CUST02895,Salary,2022-03-21,BR0020,3914.61,Active
ACC006119,CUST00118,Salary,2021-08-29,BR0019,26050.33,Active
ACC006120,CUST04731,Current,2022-12-13,BR0005,29325.09,Active
ACC006121,CUST02569,Salary,2025-02-20,BR0029,63747.96,Active
ACC006122,CUST04831,Savings,2020-05-06,BR0047,186842.58,Active
ACC006123,CUST01143,Savings,2026-07-31,BR0036,4282.91,Active
ACC006124,CUST03668,Salary,2024-07-09,BR0027,20682.26,Blocked
ACC006125,CUST03189,Current,2026-05-28,BR0003,15810.0,Blocked
ACC006126,CUST03173,Savings,2024-07-12,BR0047,37067.64,Active
ACC006127,CUST02623,Savings,2022-05-18,BR0013,28532.6,Active
ACC006128,CUST02538,Savings,2020-07-31,BR0042,14428.27,Active
ACC006129,CUST03854,Salary,2023-07-25,BR0014,12976.79,Active
ACC006130,CUST02350,Current,2020-03-19,BR0043,5769.03,Active
ACC006131,CUST01593,Savings,2022-08-07,BR0034,72072.94,Active
ACC006132,CUST01611,Current,2021-01-13,BR0016,38217.36,Active
ACC006133,CUST04657,Salary,2021-06-08,BR0014,66258.69,Active
ACC006134,CUST03668,Salary,2025-11-03,BR0001,15176.82,Active
ACC006135,CUST03129,Savings,2024-07-02,BR0033,10014.58,Active
ACC006136,CUST00037,Current,2020-06-11,BR0008,6039.17,Active
ACC006137,CUST02531,Salary,2019-11-04,BR0006,33884.1,Active
